source_excel_row,mineID,site,country_raw,roman_province_raw,region_raw,latitude_raw,longitude_raw,coordinate_in_broad_spain_envelope,include_spain_subset,selection_rule,selection_reason
476,720,Gamonita,Spain,Hispania Baetica,Badajoz,38.72558762,-5.51700075,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
477,721,Gándara Mediana,Spain,Hispania Tarraconensis,León,42.571448,-6.446029,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
478,722,Gargalellas,Spain,Hispania Tarraconensis,Oviedo,43.329492,-6.694209,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
479,723,Gera I,Spain,Hispania Tarraconensis,Oviedo,43.300691,-6.500639,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
480,724,Gera II,Spain,Hispania Tarraconensis,Oviedo,43.307079,-6.493312,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
481,725,Gibla,Spain,Hispania Baetica,Sevilla,37.8453868,-5.522648628,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
482,726,Godán I,Spain,Hispania Tarraconensis,Oviedo,43.382872,-6.236199,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
483,727,Godán II,Spain,Hispania Tarraconensis,Oviedo,43.389072,-6.256572,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
484,728,Golpejas,Spain,Hispania Tarraconensis,Salamanca,41.0013409,-5.913045079,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
485,730,Guadalperal,Spain,Hispania Tarraconensis,Ciudad Real,38.77686662,-4.74420309,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
486,731,Guaditoca,Spain,Hispania Baetica,Badajoz,38.16978845,-5.69329653,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
487,732,Guijuelo,Spain,Hispania Tarraconensis,Salamanca,40.54020398,-5.68164048,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
488,733,Guisatecha,Spain,Hispania Tarraconensis,León,42.785404,-6.009757,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
489,734,Herrerías (Almería),Spain,Hispania Baetica,Almería,37.27017742,-1.7947398,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
490,735,Herrerías (Huelva),Spain,Hispania Baetica,Huelva,37.61827285,-7.29988195,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
491,736,Herrerías de los Confesionarios,Spain,Hispania Baetica,Huelva,37.7914656,-6.88362989,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
492,737,Hervederas / Río Bárcena,Spain,Hispania Tarraconensis,Oviedo,43.35408141,-6.540409963,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
493,738,Horno de Arriba - Teso de la Collada,Spain,Hispania Tarraconensis,León,42.355029,-6.304187,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
494,739,Hoyo de la Campana,Spain,Hispania Tarraconensis,Granada,37.167656,-3.551073,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
495,740,Hoyo de los Colgazidos de Castrofrio,Spain,Hispania Tarraconensis,Avila,40.24567301,-5.60595927,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
496,741,Huerta de Juan Abad,Spain,Hispania Baetica,Córdoba,38.14501878,-4.3614333,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
497,742,Ibollo,Spain,Hispania Tarraconensis,Oviedo,43.21858537,-6.636023685,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
498,743,Irixo,Spain,Hispania Tarraconensis,Orense,42.511982,-8.118764,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
499,744,Iboyo-Abaniella,Spain,Hispania Tarraconensis,Oviedo,43.212434,-6.62141,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
500,745,Juan Teniente,Spain,Hispania Baetica,Sevilla,37.86617539,-5.777938529,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
501,746,Justicia,Spain,Hispania Baetica,Badajoz,38.21949903,-5.63527857,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
502,747,La Alondra,Spain,Hispania Baetica,Badajoz,38.75717683,-5.51552515,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
503,748,La Arenera,Spain,Hispania Tarraconensis,Oviedo,43.018637,-6.826936,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
504,749,La Argentera,Spain,Hispania Tarraconensis,Balearics,39.01230651,1.554060351,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
505,750,La Atalaya,Spain,Hispania Baetica,Córdoba,38.29069017,-4.85243374,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
506,752,La Cabra,Spain,Hispania Tarraconensis,Ciudad Real,38.64228441,-4.43060527,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
507,753,La Calabaza / Los Fuchacos - Matarrubia - Torneros,Spain,Hispania Tarraconensis,León,42.28235218,-6.176901495,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
508,754,La Calera,Spain,Hispania Baetica,Córdoba,38.12717881,-4.88282771,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
509,755,La Canalina,Spain,Hispania Tarraconensis,León,42.598516,-6.186611,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
510,757,La Carcabona de Larna,Spain,Hispania Tarraconensis,Oviedo,43.07739,-6.60234,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
511,758,La Cárcoba de Antoñana,Spain,Hispania Tarraconensis,Oviedo,43.323334,-6.261031,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
512,759,La Carrasquilla,Spain,Hispania Baetica,Murcia,37.56189619,-1.622756111,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
513,760,La Chaquerona de Villavaser,Spain,Hispania Tarraconensis,Oviedo,43.239908,-6.5671,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
514,762,La Corona - Barrera Blanca,Spain,Hispania Tarraconensis,León,42.32887,-6.294745,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
515,763,La Corona de la Torca,Spain,Hispania Tarraconensis,León,42.58311,-6.404319,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
516,764,La Corona de Valdecastrillo,Spain,Hispania Tarraconensis,León,42.580209,-6.390039,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
517,765,La Cruz,Spain,Hispania Tarraconensis,Jaén,38.14701494,-3.63314509,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
518,767,La Cruz del Rañadero,Spain,Hispania Tarraconensis,León,42.700005,-6.306113,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
519,768,La Cuquillera,Spain,Hispania Tarraconensis,León,42.468836,-6.183466,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
520,769,La Devesa,Spain,Hispania Tarraconensis,León,42.291301,-6.463884,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
521,770,La Devesa I,Spain,Hispania Tarraconensis,León,42.585197,-6.091631,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
522,772,La Encinilla,Spain,Hispania Baetica,Córdoba,38.55374099,-5.03709116,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
523,773,La Fana - El Caleiro,Spain,Hispania Tarraconensis,Oviedo,43.071779,-6.650749,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
524,774,La Folgueriza,Spain,Hispania Tarraconensis,Oviedo,43.34725,-6.696434,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
525,775,La Fontanilla / Las Cuevas,Spain,Hispania Tarraconensis,León,42.442171,-6.119396,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
526,776,La Fontanona - La Gándara,Spain,Hispania Tarraconensis,León,42.473679,-6.209227,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
527,777,La Fortuna,Spain,Hispania Tarraconensis,Ciudad Real,38.73949196,-4.30960585,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
528,778,La Freitarbosa,Spain,Hispania Tarraconensis,Oviedo,43.351497,-6.676958,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
529,779,La Fucarona,Spain,Hispania Tarraconensis,León,42.482916,-6.247223,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
530,780,La Gándara I,Spain,Hispania Tarraconensis,León,42.233059,-6.264385,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
531,781,La Gándara II,Spain,Hispania Tarraconensis,León,42.230177,-6.2608,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
532,782,La Garvachana I,Spain,Hispania Tarraconensis,León,42.800928,-6.530024,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
533,783,La Garvachana II,Spain,Hispania Tarraconensis,León,42.796606,-6.534496,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
534,784,La Garvachana III,Spain,Hispania Tarraconensis,León,42.800509,-6.542769,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
535,785,La Gran Mina,Spain,Hispania Baetica,Córdoba,38.07884801,-4.93333237,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
536,786,La Groba Roja,Spain,Hispania Tarraconensis,Oviedo,43.15226,-6.792316,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
537,787,La Grueba de Courio,Spain,Hispania Tarraconensis,Oviedo,43.338721,-6.231608,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
538,788,La Herreria,Spain,Hispania Baetica,Córdoba,38.15378104,-4.40261769,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
539,789,La Hilera - Valdemeda,Spain,Hispania Tarraconensis,León,42.270529,-6.303967,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
540,790,La Jagueta,Spain,Hispania Tarraconensis,León,42.630514,-6.209409,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
541,791,La Joya,Spain,Hispania Baetica,Huelva,37.76491981,-7.02103919,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
542,792,La Lagunilla,Spain,Hispania Baetica,Córdoba,38.15598041,-5.49648864,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
543,793,La Lancha,Spain,Hispania Baetica,Huelva,37.75281361,-6.97275838,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
544,794,La Lapilla,Spain,Hispania Baetica,Huelva,37.5749524,-7.09936299,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
545,795,La Leitosa,Spain,Hispania Tarraconensis,León,42.694997,-6.765394,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
546,796,La Lisea,Spain,Hispania Baetica,Jaén,38.19292738,-4.15856145,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
547,797,La Loba,Spain,Hispania Baetica,Córdoba,38.30148131,-5.35834637,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
548,798,La Luz (Alcudia),Spain,Hispania Tarraconensis,Ciudad Real,38.7395357,-4.30154746,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
549,799,La Luz (Linares),Spain,Hispania Tarraconensis,Jaén,38.13799154,-3.61831402,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
550,800,La Marta,Spain,Hispania Tarraconensis,Oviedo,43.295693,-6.673351,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
551,802,La Mata del Fraile,Spain,Hispania Tarraconensis,León,42.647829,-6.390663,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
552,803,La Matilla,Spain,Hispania Baetica,Badajoz,38.50791545,-6.06911791,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
553,805,La Mortera I,Spain,Hispania Tarraconensis,Oviedo,43.3291,-6.583859,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
554,806,La Mortera II,Spain,Hispania Tarraconensis,Oviedo,43.321252,-6.591589,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
555,807,La Muela,Spain,Hispania Tarraconensis,León,42.400217,-6.392956,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
556,808,La Najerilla,Spain,Hispania Tarraconensis,La Rioja,42.17442906,-2.956599594,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
557,809,La Omañuela,Spain,Hispania Tarraconensis,León,42.777847,-5.989934,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
558,810,La Onza,Spain,Hispania Baetica,Sevilla,38.97002695,-5.57079368,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
559,811,La Osi,Spain,Hispania Baetica,Córdoba,38.33162443,-4.72262528,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
560,812,La Panadera,Spain,Hispania Baetica,Murcia,37.51191118,-1.415983892,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
561,813,La Pastora,Spain,Hispania Baetica,Córdoba,38.23469858,-5.23558598,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
562,814,La Pedreda,Spain,Hispania Tarraconensis,León,42.466681,-6.234659,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
563,816,La Peña,Spain,Hispania Tarraconensis,Oviedo,43.27946179,-5.781417689,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
